Country;City;Year;AQI;PM2.5;PM10;Deforestation_Rate_%;Afforestation_Rate_%;Vehicles_Increase_%;Industries_Increase_%;Env_Budget_Million_USD;Population_Density_Per_SqKm;CO2_Emissions_MT;Green_Space_Ratio_%;Avg_Life_Expectancy_Index
Australia;Adelaide;2019;82.9;35.07;66.02;0.78;1.5;4.61;6.78;323.75;2201.28;145.0;41.51;80.12
Australia;Adelaide;2019;104.29;51.56;86.71;3.6;2.66;3.39;5.77;117.81;3834.26;108.6;40.55;78.28
Australia;Adelaide;2019;72.69;29.92;64.89;3.2;1.59;3.45;3.35;157.55;100.08;101.48;41.46;80.47
Australia;Adelaide;2019;76.83;47.29;84.35;3.24;2.97;4.83;4.76;192.18;1225.76;137.43;44.43;80.26
Australia;Adelaide;2019;74.39;32.27;79.33;3.49;2.69;3.65;4.6;263.32;4803.39;122.49;39.78;80.57
Australia;Adelaide;2019;82.78;51.6;83.44;1.05;0.94;6.05;5.48;296.17;4619.94;131.57;37.15;80.07
Australia;Adelaide;2019;121.82;81.24;110.08;2.91;2.21;5.87;7.69;267.85;3511.53;168.13;40.2;77.41
Australia;Adelaide;2020;86.58;52.64;81.73;1.7;1.39;9.38;3.04;408.8;1637.39;126.44;40.82;80.05
Australia;Adelaide;2020;122.33;50.99;121.76;2.71;0.72;9.66;5.34;457.69;4570.56;174.0;34.89;77.76
Australia;Adelaide;2020;85.45;50.77;69.58;3.13;1.63;8.7;5.71;450.04;3838.01;155.49;37.92;80.2
Australia;Adelaide;2020;89.37;36.72;88.7;3.17;0.76;5.46;7.37;100.73;846.09;160.07;38.26;79.24
Australia;Adelaide;2020;42.8;28.12;35.54;2.22;2.72;6.86;4.62;249.51;1696.89;127.56;44.23;82.65
Australia;Adelaide;2020;113.74;69.04;120.45;3.79;2.14;5.19;2.45;173.65;3180.67;109.24;39.46;77.76
Australia;Adelaide;2020;86.94;42.71;76.21;3.5;2.56;4.95;2.02;236.43;3732.97;103.35;40.44;79.68
Australia;Adelaide;2020;57.08;26.58;43.27;1.84;1.48;6.36;3.4;460.61;1751.31;102.23;40.84;82.12
Australia;Adelaide;2020;96.73;66.53;85.7;3.49;0.55;7.88;7.07;285.56;435.49;146.01;37.74;79.12
Australia;Adelaide;2020;88.9;39.98;90.81;3.34;1.82;5.75;2.26;212.42;3311.69;105.79;38.79;79.5
Australia;Adelaide;2020;95.78;60.61;82.07;2.7;1.03;3.43;7.26;367.74;1141.34;134.56;39.24;79.35
Australia;Adelaide;2020;133.94;55.4;119.91;2.1;2.55;9.5;5.74;137.6;4670.45;179.15;40.88;76.35
Australia;Adelaide;2020;124.93;58.15;113.91;0.73;0.57;6.19;6.73;237.46;4863.08;140.2;36.11;77.15
Australia;Adelaide;2020;52.48;32.45;37.53;0.8;2.94;5.14;3.25;121.47;1901.02;96.24;46.11;81.74
Australia;Adelaide;2020;73.1;31.03;74.57;2.84;2.85;4.12;2.89;199.49;2868.58;83.93;42.85;80.53
Australia;Adelaide;2020;98.71;42.64;100.92;1.82;2.22;6.09;6.23;490.71;667.09;143.19;44.19;79.4
Australia;Adelaide;2020;79.67;36.38;76.88;2.04;0.61;4.4;7.43;159.93;4331.6;154.11;35.45;80.01
Australia;Adelaide;2020;113.46;45.42;85.66;2.27;2.53;7.07;5.53;341.35;3160.87;131.95;42.16;78.12
Australia;Adelaide;2020;134.45;91.34;115.67;3.2;1.3;5.88;7.97;241.75;1633.18;140.64;39.07;76.52
Australia;Adelaide;2020;115.12;66.41;95.71;3.94;2.24;5.2;7.32;381.21;873.1;137.99;41.9;78.09
Australia;Adelaide;2020;33.13;20.85;29.68;1.7;0.88;3.14;2.23;150.09;2580.29;82.9;38.36;83.09
Australia;Adelaide;2020;68.31;44.7;63.35;2.13;1.22;9.65;3.69;378.44;258.4;162.66;41.28;81.2
Australia;Adelaide;2020;106.51;62.41;110.47;3.58;0.77;7.13;4.41;334.9;3931.91;147.4;34.8;78.57
Australia;Adelaide;2020;56.71;27.07;42.96;3.33;0.94;4.07;2.31;302.78;2641.9;79.38;36.84;81.83
Australia;Adelaide;2020;57.85;37.24;41.95;3.85;2.86;4.77;2.54;460.78;2567.45;87.41;42.17;82.06
Australia;Adelaide;2020;105.69;72.59;110.18;1.09;1.74;7.21;7.94;332.76;134.57;149.6;43.99;78.62
Australia;Adelaide;2020;82.25;35.41;79.82;0.66;1.47;7.85;7.23;363.86;924.41;176.35;42.83;80.24
Australia;Adelaide;2020;106.55;66.57;100.31;0.85;1.67;9.84;2.34;157.6;4910.97;123.25;39.24;78.21
Australia;Adelaide;2020;69.06;29.83;59.93;3.8;0.92;4.32;2.02;343.05;4280.94;104.86;34.67;81.08
Australia;Adelaide;2020;84.01;48.06;82.57;1.0;1.77;5.99;3.17;385.53;1437.79;108.43;42.87;80.17
Australia;Adelaide;2020;124.37;80.43;104.79;1.13;2.28;7.85;7.14;308.3;2513.89;162.54;43.19;77.33
Australia;Adelaide;2020;59.78;40.45;51.06;1.63;2.04;6.85;2.62;483.72;1897.16;118.61;42.6;81.98
Australia;Adelaide;2020;73.0;46.07;76.7;3.71;1.97;8.8;7.39;431.29;1525.44;183.1;40.68;81.0
Australia;Adelaide;2020;39.35;20.74;39.96;0.65;2.93;9.76;4.78;323.14;1854.02;167.8;46.3;83.02
Australia;Adelaide;2020;82.12;49.72;66.45;1.48;2.2;6.43;2.38;390.48;3791.98;97.54;41.31;80.31
Australia;Adelaide;2020;49.32;21.36;48.34;1.42;1.55;7.62;4.79;367.53;168.42;157.74;43.07;82.45
Australia;Adelaide;2021;28.13;13.52;27.74;0.57;0.62;4.31;5.74;313.99;1433.46;133.83;39.87;83.75
Australia;Adelaide;2021;126.64;65.63;136.22;2.0;2.44;9.21;7.2;343.17;3470.53;185.53;41.85;77.24
Australia;Adelaide;2021;92.33;63.79;91.81;2.73;2.85;3.02;5.96;228.87;2623.08;126.15;43.21;79.3
Australia;Adelaide;2021;114.17;49.99;90.29;2.32;0.66;5.4;6.01;246.17;3349.92;138.25;36.31;77.88
Australia;Adelaide;2021;44.1;29.12;33.48;1.1;1.9;9.67;4.62;323.6;2535.95;165.9;42.06;82.71
Australia;Adelaide;2021;79.65;52.62;71.99;3.79;0.54;9.16;3.12;438.59;2700.7;144.09;35.12;80.57
Australia;Adelaide;2021;96.01;51.53;68.12;3.29;2.54;5.03;7.02;391.56;3574.14;164.6;40.76;79.38
Australia;Adelaide;2021;64.36;44.97;57.57;2.26;1.75;3.91;2.67;169.86;1549.64;101.79;41.45;81.05
Australia;Adelaide;2021;94.46;53.98;75.24;2.62;1.65;6.3;7.66;383.34;430.75;160.84;41.91;79.47
Australia;Adelaide;2021;91.96;45.18;82.8;3.35;1.64;4.01;7.22;103.57;1746.85;138.27;39.82;79.08
Australia;Adelaide;2021;87.14;58.83;82.66;3.06;1.33;9.21;2.1;315.14;3736.82;146.49;37.2;79.82
Australia;Adelaide;2021;120.83;73.14;86.28;3.53;0.89;5.94;5.09;229.44;2874.16;118.91;36.26;77.4
Australia;Adelaide;2021;99.81;44.33;91.84;2.05;1.75;8.12;5.86;462.49;3929.0;177.69;39.28;79.27
Australia;Adelaide;2021;56.79;24.62;39.98;3.31;0.99;3.93;3.97;374.89;4521.14;108.95;35.13;81.96
Australia;Adelaide;2021;84.72;52.13;66.19;2.56;2.27;3.91;5.12;210.05;4149.07;104.03;40.12;79.77
Australia;Adelaide;2021;33.08;15.38;35.57;1.31;2.08;3.34;2.97;349.76;3096.62;79.09;41.83;83.49
Australia;Adelaide;2021;79.85;49.01;61.16;2.31;0.52;5.21;6.76;212.52;3821.9;158.29;35.42;80.1
Australia;Adelaide;2021;41.92;22.94;39.98;0.9;1.9;4.34;2.37;354.39;1876.75;74.66;42.93;82.91
Australia;Adelaide;2021;87.3;51.32;84.48;2.18;0.72;8.85;6.78;105.49;2730.19;162.41;37.23;79.39
Australia;Adelaide;2021;107.57;62.7;105.38;1.82;0.98;6.95;6.77;298.8;1879.49;159.95;39.24;78.43
Australia;Adelaide;2021;61.65;33.61;66.74;2.56;2.25;5.3;3.93;410.11;4588.12;112.59;39.6;81.71
Australia;Adelaide;2021;64.14;35.18;44.99;3.2;1.86;9.22;5.69;339.91;2091.94;150.89;40.29;81.4
Australia;Adelaide;2021;86.66;58.75;79.24;1.15;1.64;8.92;2.79;175.16;4542.01;155.76;39.23;79.57
Australia;Adelaide;2021;37.0;17.4;36.91;0.72;1.7;6.41;3.54;257.03;4274.87;127.36;40.11;83.05
Australia;Adelaide;2021;95.05;52.9;90.69;0.65;0.82;6.67;6.94;395.56;4918.99;170.4;36.88;79.45
Australia;Adelaide;2021;115.96;57.33;87.72;1.48;2.54;9.17;4.19;275.46;1973.19;154.64;44.17;77.82
Australia;Adelaide;2021;48.79;23.47;51.09;2.54;1.21;6.96;2.34;467.86;2418.03;122.46;38.67;82.68
Australia;Adelaide;2021;135.89;54.67;142.15;2.76;0.81;9.49;7.06;321.95;1146.12;175.66;38.51;76.58
Australia;Adelaide;2021;81.58;41.16;81.8;0.83;2.37;8.26;4.97;211.61;4589.45;150.12;41.7;79.98
Australia;Adelaide;2021;118.88;66.9;114.77;2.56;2.93;7.72;6.62;159.33;380.89;145.57;45.86;77.39
Australia;Adelaide;2021;78.72;42.14;80.75;0.82;1.21;7.54;2.42;264.96;4038.57;107.33;38.77;80.28
Australia;Adelaide;2021;128.76;72.36;92.65;1.05;2.62;8.73;5.51;138.61;4838.19;175.81;41.98;76.69
Australia;Adelaide;2021;96.76;57.21;81.25;3.95;0.84;6.46;7.07;196.8;4468.78;144.28;34.11;78.94
Australia;Adelaide;2021;55.38;23.13;48.99;2.19;0.77;4.14;5.14;154.02;2726.55;112.22;37.39;81.62
Australia;Adelaide;2021;64.67;35.25;53.86;2.22;0.53;6.78;4.12;304.76;1857.68;110.67;37.52;81.3
Australia;Adelaide;2021;81.35;56.83;71.18;2.37;2.19;7.42;2.25;115.67;4422.59;125.14;39.78;79.81
Australia;Adelaide;2021;48.63;21.73;39.59;3.36;2.29;5.17;4.65;251.68;395.11;110.17;43.1;82.26
Australia;Adelaide;2021;51.76;29.73;54.33;1.25;1.32;5.06;5.99;188.01;2900.87;143.46;39.81;81.93
Australia;Adelaide;2021;86.21;54.51;67.54;2.0;2.59;4.6;6.87;439.77;3080.42;129.78;42.68;80.13
Australia;Adelaide;2021;42.1;26.67;43.93;0.69;1.37;5.18;5.03;358.41;2953.52;139.04;40.48;82.91
Australia;Adelaide;2022;52.67;26.35;43.81;1.86;2.44;9.43;4.18;371.56;3088.05;155.73;42.36;82.23
Australia;Adelaide;2022;47.85;26.98;52.44;3.38;1.42;8.43;2.69;429.04;654.73;109.66;40.22;82.67
Australia;Adelaide;2022;129.93;65.72;141.77;2.27;1.48;8.98;4.86;297.88;2903.83;149.03;39.26;76.93
Australia;Adelaide;2022;53.66;24.44;51.25;1.24;2.35;5.45;5.41;381.98;2578.99;128.63;43.23;82.19
Australia;Adelaide;2022;92.79;63.55;73.15;3.7;1.4;6.64;5.68;256.17;3026.33;128.36;37.46;79.33
Australia;Adelaide;2022;100.7;42.52;86.17;1.72;2.24;9.16;4.66;464.53;4641.06;177.49;40.37;79.22
Australia;Adelaide;2022;97.56;54.03;72.39;1.78;2.11;4.02;7.3;477.35;3415.47;152.85;41.13;79.45
Australia;Adelaide;2022;50.88;23.66;48.29;1.02;2.82;3.32;7.24;270.83;840.54;133.27;46.6;82.15
Australia;Adelaide;2022;80.71;39.56;70.84;3.25;1.24;8.81;4.26;405.12;4778.42;143.72;35.69;80.43
Australia;Adelaide;2022;105.33;50.25;110.54;1.23;0.68;9.61;4.14;312.74;833.84;158.26;39.96;78.6
Australia;Adelaide;2022;82.22;43.6;88.14;1.31;1.56;8.9;2.15;333.75;4197.23;149.87;39.16;80.19
Australia;Adelaide;2022;109.03;45.17;103.62;2.39;1.63;8.08;6.92;480.78;3309.83;153.64;39.2;78.69
Australia;Adelaide;2022;49.24;20.8;39.51;1.12;0.67;5.65;3.86;457.16;4368.21;112.41;36.53;82.63
Australia;Adelaide;2022;73.29;45.97;71.63;1.43;2.17;3.54;4.08;183.71;3794.1;96.83;41.29;80.48
Australia;Adelaide;2022;69.51;39.07;55.95;1.36;2.38;5.06;3.61;441.73;4150.21;108.28;41.61;81.25
Australia;Adelaide;2022;87.99;49.94;91.54;2.44;1.27;4.8;7.53;336.34;4720.0;141.52;36.64;79.81
Australia;Adelaide;2022;55.75;34.9;52.66;1.05;0.8;7.74;6.02;341.25;1904.39;141.2;39.43;81.97
Australia;Adelaide;2022;75.68;31.08;55.08;2.89;1.71;7.96;4.96;425.03;951.77;136.75;41.29;80.8
Australia;Adelaide;2022;74.69;45.05;61.34;3.51;2.55;7.84;5.72;430.62;2160.55;169.12;41.98;80.88
Australia;Adelaide;2022;112.61;77.43;111.87;3.8;2.55;5.52;3.87;154.55;3167.8;104.6;40.7;77.8
Australia;Adelaide;2022;114.15;52.14;94.11;1.74;0.91;5.67;7.06;370.54;2923.42;162.58;38.06;78.13
Australia;Adelaide;2022;28.57;18.87;27.2;1.68;2.1;6.32;2.21;404.56;2120.09;88.16;42.5;83.9
Australia;Adelaide;2022;89.74;62.47;75.87;2.25;1.29;6.39;7.14;453.92;1911.55;142.74;39.7;79.92
Australia;Adelaide;2022;109.45;44.98;109.97;2.97;1.17;8.87;5.2;328.28;3403.48;158.25;37.12;78.36
Australia;Adelaide;2022;62.69;28.53;53.08;3.07;2.65;3.87;6.71;364.22;139.86;139.09;44.74;81.55
Australia;Adelaide;2022;109.29;45.13;83.79;3.39;1.72;3.48;7.62;291.1;3550.13;153.5;38.24;78.3
Australia;Adelaide;2022;113.62;61.95;112.79;2.79;2.32;4.14;7.7;220.43;1871.2;125.45;42.3;77.87
Australia;Adelaide;2022;83.22;48.13;79.95;2.08;1.21;4.65;6.04;359.2;1627.1;115.55;39.91;80.17
Australia;Adelaide;2022;47.09;32.62;35.24;0.58;1.12;9.53;5.23;102.44;730.45;157.03;42.04;82.07
Australia;Adelaide;2022;82.99;53.87;62.67;2.43;1.81;4.63;3.9;166.76;4184.27;109.27;38.81;79.8
Australia;Adelaide;2022;92.87;48.0;86.64;1.69;0.89;7.57;4.27;144.6;4906.15;148.94;36.09;79.1
Australia;Adelaide;2022;79.24;37.08;61.82;2.88;1.37;7.3;2.6;121.28;2800.45;133.13;38.43;79.96
Australia;Adelaide;2022;56.2;28.46;57.32;1.25;1.7;5.69;6.89;398.09;3468.27;140.64;40.38;82.05
Australia;Adelaide;2022;124.61;80.98;112.6;1.48;0.52;5.23;7.79;216.97;3199.08;154.89;36.9;77.13
Australia;Adelaide;2022;61.16;36.55;48.97;2.46;0.95;4.77;3.3;317.39;2027.27;111.97;38.35;81.56
Australia;Adelaide;2022;121.94;61.66;131.78;2.64;0.71;6.42;4.35;392.78;4205.59;150.78;35.29;77.66
Australia;Adelaide;2023;105.51;53.35;76.99;2.04;1.67;5.21;7.83;352.55;1683.72;151.8;41.29;78.67
Australia;Adelaide;2023;122.9;81.15;97.43;1.9;1.78;3.26;7.99;389.85;3682.28;125.81;39.77;77.59
Australia;Adelaide;2023;115.64;79.36;107.58;3.74;1.46;6.63;4.25;340.66;4203.32;118.72;36.43;77.97
Australia;Adelaide;2023;74.76;40.82;59.39;1.29;2.94;8.11;5.11;235.33;2127.45;134.29;45.39;80.49
Australia;Adelaide;2023;85.09;49.36;70.31;1.38;1.94;6.64;7.02;457.76;3672.58;177.89;40.77;80.24
Australia;Adelaide;2023;120.49;50.4;89.66;3.33;1.91;3.06;7.61;182.62;2191.16;146.32;40.22;77.33
Australia;Adelaide;2023;92.83;56.61;72.12;3.52;1.63;8.66;3.32;297.11;158.48;126.62;41.23;79.41
Australia;Adelaide;2023;59.02;35.08;58.26;3.6;1.38;3.61;6.11;229.45;724.76;129.95;39.8;81.52
Australia;Adelaide;2023;98.89;44.01;95.64;3.11;0.63;9.98;7.86;300.92;227.06;173.61;38.57;79.01
Australia;Adelaide;2023;128.22;74.23;90.84;3.92;2.06;7.92;8.0;374.27;4444.5;182.28;37.8;77.2
Australia;Adelaide;2023;65.06;27.27;58.11;2.51;1.42;5.23;5.88;461.88;1019.37;147.38;40.73;81.59
Australia;Adelaide;2023;64.39;41.32;45.45;1.8;1.55;3.84;4.53;134.51;2298.85;96.98;40.57;80.98
Australia;Adelaide;2023;124.16;85.58;95.28;1.92;0.68;4.89;7.08;189.75;4519.09;147.17;35.6;77.1
Australia;Adelaide;2023;54.45;23.88;41.8;3.75;0.52;4.92;5.07;485.96;712.44;102.52;37.1;82.34
Australia;Adelaide;2023;76.94;33.31;57.68;3.5;2.11;3.59;4.95;124.19;578.04;113.99;42.26;80.12
Australia;Adelaide;2023;89.88;44.29;82.66;1.27;2.57;6.06;4.36;286.12;1347.76;122.79;45.11;79.58
Australia;Adelaide;2023;93.0;40.13;67.15;0.55;1.7;4.63;3.37;274.2;4718.38;103.4;39.82;79.35
Australia;Adelaide;2023;104.83;63.4;104.05;2.61;3.0;5.01;4.37;163.51;4061.76;109.97;42.33;78.34
Australia;Adelaide;2023;99.89;42.68;92.91;1.37;2.22;8.93;4.16;463.03;4389.05;171.57;40.89;79.27
Australia;Adelaide;2023;81.61;51.26;78.61;1.89;0.51;8.07;7.99;384.88;3109.16;182.27;36.53;80.33
Australia;Adelaide;2023;110.55;72.6;101.3;1.16;1.38;7.39;3.12;229.62;3780.12;110.52;39.2;78.09
Australia;Adelaide;2023;102.18;56.89;72.73;2.98;2.39;8.55;3.95;220.9;3553.4;156.9;40.63;78.63
Australia;Adelaide;2023;108.18;51.27;88.97;1.71;0.89;9.19;4.8;448.5;4154.7;151.61;36.8;78.68
Australia;Adelaide;2023;133.86;83.28;94.25;3.12;1.12;9.72;2.0;146.23;3904.46;154.52;36.33;76.37
Australia;Adelaide;2023;61.79;41.95;61.49;1.9;1.07;8.83;2.91;388.89;4218.49;143.43;37.09;81.66
Australia;Adelaide;2023;82.88;49.74;58.24;2.33;1.86;4.65;6.27;132.97;1375.44;130.74;41.88;79.74
Australia;Adelaide;2023;139.02;79.46;148.89;2.83;2.66;6.73;7.72;492.41;4391.85;162.71;40.75;76.72
Australia;Adelaide;2023;19.44;10.17;18.01;0.89;2.92;3.44;2.68;432.9;647.58;103.41;47.21;84.57
Australia;Adelaide;2023;83.64;47.14;75.53;2.32;0.64;3.73;2.91;430.65;4876.82;108.48;34.72;80.29
Australia;Adelaide;2023;93.27;44.67;93.85;3.65;2.56;4.83;7.42;161.36;669.75;158.21;43.35;79.1
Australia;Adelaide;2023;85.46;41.07;65.32;2.74;1.42;5.03;2.72;166.41;2718.56;116.46;38.79;79.64
Australia;Adelaide;2023;61.95;36.26;45.53;1.83;0.66;9.55;2.65;125.93;424.14;150.28;39.73;81.12
Australia;Adelaide;2023;109.22;65.66;105.55;3.62;1.81;4.7;4.62;441.8;4777.15;132.44;37.04;78.6
Australia;Adelaide;2023;55.53;29.9;47.83;2.3;2.64;8.68;2.12;162.93;1274.66;137.07;44.36;81.62
Australia;Adelaide;2023;68.97;38.88;59.4;2.92;1.11;4.62;7.41;185.84;914.72;153.56;39.51;80.77
Australia;Adelaide;2023;48.2;25.48;49.55;1.71;1.04;7.81;2.77;318.31;4079.52;120.73;37.33;82.42
Australia;Adelaide;2023;89.74;48.24;63.71;3.05;2.69;4.08;5.18;392.55;2018.74;130.42;43.0;79.8
Australia;Adelaide;2023;91.69;63.45;95.15;2.26;0.93;9.62;3.95;484.3;3410.99;149.75;37.12;79.86
Australia;Adelaide;2023;80.01;39.9;76.64;1.79;1.25;3.5;4.36;202.53;2462.26;99.89;39.5;80.07
Australia;Adelaide;2023;114.18;45.98;109.04;1.49;0.65;4.77;4.2;107.69;4165.06;116.1;36.3;77.6
Australia;Adelaide;2023;68.58;33.73;51.11;0.63;2.27;4.76;3.69;315.36;4367.82;95.83;41.8;81.06
Australia;Adelaide;2023;122.2;60.05;132.67;1.8;2.54;9.79;6.86;494.04;2053.7;161.23;43.78;77.84
Australia;Brisbane;2014;90.53;54.17;97.18;2.09;2.22;7.92;6.24;469.56;1234.23;155.26;43.33;79.9
Australia;Brisbane;2014;93.55;50.6;82.5;1.79;0.61;3.44;4.93;182.71;1172.21;90.98;38.86;79.13
Australia;Brisbane;2014;75.8;36.55;75.66;2.84;1.77;6.42;2.5;109.21;688.0;119.5;41.79;80.17
Australia;Brisbane;2014;89.26;56.29;68.01;1.38;1.38;3.0;5.96;213.31;2208.58;101.51;40.54;79.48
Australia;Brisbane;2014;45.94;24.62;34.69;2.77;1.59;3.13;4.98;412.6;748.15;109.06;41.24;82.76
Australia;Brisbane;2014;106.5;67.95;110.45;2.25;2.66;9.27;6.2;130.02;4859.57;158.0;40.87;78.16
Australia;Brisbane;2014;58.3;32.06;42.37;2.26;1.57;5.62;3.53;309.41;3721.36;104.54;38.74;81.73
Australia;Brisbane;2014;30.95;13.08;32.75;2.76;1.59;5.1;2.42;136.86;1113.4;102.29;40.9;83.21
Australia;Brisbane;2014;55.48;31.85;47.92;3.81;2.16;3.05;2.11;295.1;3450.02;77.02;39.22;81.89
Australia;Brisbane;2014;52.38;21.92;48.92;1.64;1.24;7.22;2.34;458.26;1319.93;97.94;40.75;82.42
Australia;Brisbane;2014;51.52;35.43;49.68;1.0;0.91;4.56;4.97;460.83;371.22;112.38;41.36;82.49
Australia;Brisbane;2014;88.98;56.77;85.99;3.59;1.15;5.16;3.64;188.86;2949.68;105.04;36.91;79.45
Australia;Brisbane;2014;117.36;50.05;122.08;3.58;2.12;8.68;5.14;202.95;111.8;133.93;42.66;77.58
Australia;Brisbane;2014;93.63;45.67;70.88;3.14;0.59;6.8;3.12;471.6;468.04;96.87;38.17;79.7
Australia;Brisbane;2014;47.12;31.6;43.92;2.21;1.32;6.98;3.47;145.9;2390.56;131.87;39.35;82.15
Australia;Brisbane;2014;62.06;43.03;45.3;1.67;2.08;8.16;2.08;446.37;3188.95;110.89;41.38;81.76
Australia;Brisbane;2014;115.81;69.03;107.97;1.75;2.61;6.01;7.02;264.96;3345.41;143.31;42.74;77.81
Australia;Brisbane;2014;78.62;46.74;86.05;1.38;2.43;3.52;7.69;253.63;3931.08;136.39;41.98;80.27
Australia;Brisbane;2014;93.38;43.41;101.51;2.05;1.36;8.26;4.47;142.45;4635.01;137.0;37.38;79.06
Australia;Brisbane;2014;62.77;38.74;66.21;3.64;2.2;7.67;2.27;179.99;2652.73;124.97;40.31;81.18
Australia;Brisbane;2014;91.23;38.12;73.94;3.7;2.41;3.17;3.02;153.53;766.51;89.89;42.76;79.22
Australia;Brisbane;2014;54.24;32.12;56.98;2.71;2.12;3.8;4.4;264.84;3553.16;106.45;40.09;81.91
Australia;Brisbane;2014;97.93;47.34;85.43;0.77;0.58;9.32;7.92;311.45;4800.19;202.2;36.18;79.09
Australia;Brisbane;2014;76.44;33.83;82.33;1.68;0.61;4.22;2.2;200.38;2988.26;107.55;37.18;80.3
Australia;Brisbane;2014;59.23;24.21;44.37;3.34;1.96;7.44;3.31;481.09;4706.45;125.0;37.82;82.01
Australia;Brisbane;2014;74.47;49.21;56.72;2.59;1.87;5.78;4.68;496.9;4819.56;140.08;38.19;81.03
Australia;Brisbane;2014;109.96;53.59;80.92;2.34;1.87;8.42;6.84;226.49;3046.86;153.86;40.22;78.12
Australia;Brisbane;2014;101.0;55.94;105.69;3.59;1.62;4.32;4.66;407.97;2583.78;115.63;38.69;79.08
Australia;Brisbane;2014;112.28;46.11;84.97;2.1;1.69;9.58;7.62;215.16;3754.13;183.63;39.21;77.94
Australia;Brisbane;2014;101.1;60.87;75.88;2.49;1.36;7.34;4.62;429.16;4446.5;128.39;37.14;79.12
Australia;Brisbane;2014;40.45;27.76;40.92;2.22;2.07;3.74;4.15;396.62;4085.85;102.11;39.89;83.1
Australia;Brisbane;2014;17.04;10.5;16.91;0.72;2.19;3.03;3.96;282.36;1920.68;80.21;43.94;84.43
Australia;Brisbane;2014;97.57;59.16;102.52;2.98;1.62;8.55;6.52;258.79;4533.14;185.66;37.34;79.01
Australia;Brisbane;2014;72.02;37.83;67.46;1.38;1.37;3.8;6.0;235.02;1127.15;108.58;41.62;80.67
Australia;Brisbane;2014;87.34;58.91;83.62;2.91;2.44;5.39;6.5;245.15;3949.49;164.82;40.45;79.67
Australia;Brisbane;2015;86.89;49.81;65.29;2.94;1.02;8.39;3.13;279.99;1634.07;149.4;38.5;79.77
Australia;Brisbane;2015;126.25;62.89;113.98;0.91;1.38;8.12;7.96;131.63;4336.06;174.27;38.91;76.85
Australia;Brisbane;2015;110.56;63.27;102.24;3.92;2.33;3.52;7.29;429.72;2412.02;133.35;40.66;78.49
Australia;Brisbane;2015;101.39;45.77;90.13;2.57;0.78;5.96;5.24;339.94;468.78;126.69;39.3;78.92
Australia;Brisbane;2015;56.09;28.61;47.63;2.14;2.05;7.54;3.97;225.63;2028.19;136.22;41.98;81.71
Australia;Brisbane;2015;82.86;43.43;64.23;0.51;1.77;3.97;7.53;350.13;2665.83;140.84;42.13;80.18
Australia;Brisbane;2015;73.59;43.26;61.14;1.0;1.88;7.81;3.49;231.08;2360.74;137.11;42.29;80.56
Australia;Brisbane;2015;68.88;36.21;67.05;3.71;2.34;6.11;3.45;405.33;2223.78;101.92;41.08;81.22
Australia;Brisbane;2015;99.61;51.31;78.98;2.72;2.62;5.41;3.57;308.54;3137.85;104.55;42.01;78.98
Australia;Brisbane;2015;95.99;62.48;79.33;2.86;1.22;7.27;4.31;109.04;1926.46;149.27;38.87;78.82
Australia;Brisbane;2015;111.44;70.06;102.12;1.92;1.87;8.8;4.31;449.56;3461.89;141.9;40.23;78.47
Australia;Brisbane;2015;88.98;50.7;79.06;1.55;1.02;7.53;7.73;230.92;4252.83;163.62;37.25;79.53
Australia;Brisbane;2015;77.88;35.9;63.35;3.89;2.89;5.97;6.89;381.47;2847.9;165.29;41.92;80.57
Australia;Brisbane;2015;64.3;43.01;67.99;1.38;1.69;7.41;6.33;433.85;1299.38;142.35;42.39;81.58
Australia;Brisbane;2015;83.31;42.57;59.39;2.32;0.67;6.14;2.94;457.16;4645.17;123.46;35.05;80.36
Australia;Brisbane;2015;80.0;51.28;72.84;3.03;2.61;3.16;7.23;409.76;3261.44;122.5;41.54;80.49
Australia;Brisbane;2015;116.13;51.09;85.08;3.65;1.88;9.32;2.81;211.85;4982.04;133.97;37.01;77.68
Australia;Brisbane;2015;78.47;45.73;65.5;3.73;0.66;5.81;2.35;456.01;4026.87;99.73;34.22;80.68
Australia;Brisbane;2015;31.22;13.58;32.88;1.73;1.85;3.52;4.9;341.07;995.16;90.94;42.81;83.6
Australia;Brisbane;2015;81.99;44.19;76.4;2.69;1.18;4.31;6.4;495.96;2838.13;148.68;38.0;80.53
Australia;Brisbane;2015;77.73;47.5;74.19;3.13;2.53;9.28;3.5;472.6;3413.94;131.55;41.06;80.76
Australia;Brisbane;2015;70.06;41.91;52.9;3.05;1.86;9.54;3.65;446.32;4142.89;153.07;38.38;81.22
Australia;Brisbane;2015;135.59;57.04;98.94;3.39;1.96;9.21;4.48;198.92;2843.73;170.4;39.65;76.36
Australia;Brisbane;2015;74.95;33.25;54.32;2.13;1.94;3.12;4.52;166.74;1278.94;93.36;42.4;80.34
Australia;Brisbane;2015;62.77;30.2;49.01;1.2;1.85;8.4;7.12;437.06;1081.31;158.55;43.26;81.69
Australia;Brisbane;2015;78.36;44.09;65.66;1.44;2.4;9.48;5.91;267.51;4147.75;181.65;41.61;80.31
Australia;Brisbane;2015;27.88;11.86;29.88;0.68;0.6;3.53;2.53;111.41;3516.49;85.53;37.6;83.36
Australia;Brisbane;2015;60.74;35.16;59.72;1.68;2.88;8.07;2.58;340.0;4117.79;125.29;42.85;81.63
